$a,$b,$c,$d,$e,$f,$g,$h,$i,$j,$k,$l,$m,$n,$<1,$<2,$<3
lrr,mu,1.39367468,20,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,8249.314118
lrr,mu,1.39367468,30,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,7045.901481
lrr,mu,1.39367468,40,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,6492.982162
lrr,mu,1.39367468,40,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,7892.807879
lrr,mu,1.39367468,50,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,6175.34766
lrr,mu,1.39367468,50,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,7220.085116
lrr,mu,1.39367468,60,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5969.16386
lrr,mu,1.39367468,60,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6801.22
lrr,mu,1.39367468,60,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,8177.285306
lrr,mu,1.39367468,70,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5824.527463
lrr,mu,1.39367468,70,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6515.327937
lrr,mu,1.39367468,70,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,7638.779322
lrr,mu,1.39367468,80,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5717.458961
lrr,mu,1.39367468,80,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6307.762466
lrr,mu,1.39367468,80,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,7256.362029
lrr,mu,1.39367468,80,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,8090.943077
lrr,mu,1.39367468,90,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5635.003908
lrr,mu,1.39367468,90,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6150.212771
lrr,mu,1.39367468,90,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,6970.759241
lrr,mu,1.39367468,90,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,7678.830667
lrr,mu,1.39367468,100,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5569.549897
lrr,mu,1.39367468,100,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6026.544731
lrr,mu,1.39367468,100,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,6749.336854
lrr,mu,1.39367468,100,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,7363.685882
lrr,mu,1.39367468,100,100,1,2500,870,4,4000,8192,10000,1000000,1000000,13.66499079,0.1,8123.776098
lrr,mu,1.39367468,20,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,6813.654286
lrr,mu,1.39367468,30,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,6058.006667
lrr,mu,1.39367468,40,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,5746.857647
lrr,mu,1.39367468,40,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.659840866,0.101266117,7269.31931
lrr,mu,1.39367468,50,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,5577.14
lrr,mu,1.39367468,50,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.659840866,0.101266117,6687.468205
lrr,mu,1.39367468,60,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,5470.280741
lrr,mu,1.39367468,60,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.659840866,0.101266117,6343.107347
lrr,mu,1.39367468,60,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.778048142,0.110616641,7300.667273
lrr,mu,1.39367468,70,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,5396.815
lrr,mu,1.39367468,70,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.659840866,0.101266117,6115.478983
lrr,mu,1.39367468,70,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.778048142,0.110616641,6874.636296
lrr,mu,1.39367468,80,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,5343.204865
lrr,mu,1.39367468,80,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.659840866,0.101266117,5953.829855
lrr,mu,1.39367468,80,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.778048142,0.110616641,6581.74
lrr,mu,1.39367468,80,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.67963929,0.117107999,7010.698621
lrr,mu,1.39367468,90,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,5302.359048
lrr,mu,1.39367468,90,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.659840866,0.101266117,5833.104557
lrr,mu,1.39367468,90,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.778048142,0.110616641,6368.004865
lrr,mu,1.39367468,90,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.67963929,0.117107999,6715.022353
lrr,mu,1.39367468,100,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284612852,0.095807436,5270.20383
lrr,mu,1.39367468,100,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.659840866,0.101266117,5739.508539
lrr,mu,1.39367468,100,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.778048142,0.110616641,6205.159048
lrr,mu,1.39367468,100,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.67963929,0.117107999,6495.160513
lrr,mu,1.39367468,100,100,1,2000,1740,2,2660,4096,10000,1000000,1000000,16.22250943,0.10993062,6742.225714
lrr,mu,1.39367468,20,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,7527.94
lrr,mu,1.39367468,30,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,6555.693846
lrr,mu,1.39367468,40,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,6123.584444
lrr,mu,1.39367468,40,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,8209.758182
lrr,mu,1.39367468,50,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,5879.348696
lrr,mu,1.39367468,50,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,7463.326047
lrr,mu,1.39367468,60,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,5722.34
lrr,mu,1.39367468,60,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6998.566415
lrr,mu,1.39367468,60,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,8089.16449
lrr,mu,1.39367468,70,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,5612.909697
lrr,mu,1.39367468,70,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6681.349524
lrr,mu,1.39367468,70,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,7565.594237
lrr,mu,1.39367468,80,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,5532.276842
lrr,mu,1.39367468,80,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6451.04137
lrr,mu,1.39367468,80,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,7193.783478
lrr,mu,1.39367468,80,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,8027.94
lrr,mu,1.39367468,90,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,5470.395814
lrr,mu,1.39367468,90,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6276.229157
lrr,mu,1.39367468,90,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,6916.102025
lrr,mu,1.39367468,90,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,7624.228
lrr,mu,1.39367468,100,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,5421.406667
lrr,mu,1.39367468,100,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6139.010968
lrr,mu,1.39367468,100,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,6700.820899
lrr,mu,1.39367468,100,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,7315.507059
lrr,mu,1.39367468,100,100,1,2000,1740,4,3000,8192,10000,1000000,1000000,13.65005126,0.1,8220.711084
lrr,mu,1.39367468,20,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,8263.234118
lrr,mu,1.39367468,30,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,7054.665926
lrr,mu,1.39367468,40,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,6499.377838
lrr,mu,1.39367468,40,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,7906.727879
lrr,mu,1.39367468,50,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,6180.382553
lrr,mu,1.39367468,50,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,7230.767907
lrr,mu,1.39367468,60,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5973.315439
lrr,mu,1.39367468,60,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6809.88717
lrr,mu,1.39367468,60,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7987.123673
lrr,mu,1.39367468,70,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5828.059403
lrr,mu,1.39367468,70,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6522.619365
lrr,mu,1.39367468,70,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7480.848475
lrr,mu,1.39367468,80,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5720.532208
lrr,mu,1.39367468,80,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6314.055068
lrr,mu,1.39367468,80,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7121.31971
lrr,mu,1.39367468,80,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,8058.24303
lrr,mu,1.39367468,90,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5637.723908
lrr,mu,1.39367468,90,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6155.747229
lrr,mu,1.39367468,90,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,6852.810886
lrr,mu,1.39367468,90,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,7655.855789
lrr,mu,1.39367468,100,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5571.989485
lrr,mu,1.39367468,100,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6031.484086
lrr,mu,1.39367468,100,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,6644.641124
lrr,mu,1.39367468,100,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,7347.046977
lrr,mu,1.39367468,100,100,1,2000,1740,4,4000,8192,10000,1000000,1000000,13.12353537,0.1,8100.229157
lrr,mu,1.39367468,20,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,7527.94
lrr,mu,1.39367468,30,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,6555.693846
lrr,mu,1.39367468,40,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,6123.584444
lrr,mu,1.39367468,40,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.540471055,0.088029926,7124.714194
lrr,mu,1.39367468,50,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,5879.348696
lrr,mu,1.39367468,50,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.540471055,0.088029926,6606.51561
lrr,mu,1.39367468,60,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,5722.34
lrr,mu,1.39367468,60,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.540471055,0.088029926,6291.532157
lrr,mu,1.39367468,60,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533860935,0.1,7736.273333
lrr,mu,1.39367468,70,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,5612.909697
lrr,mu,1.39367468,70,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.540471055,0.088029926,6079.821967
lrr,mu,1.39367468,70,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533860935,0.1,7264.51931
lrr,mu,1.39367468,80,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,5532.276842
lrr,mu,1.39367468,80,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.540471055,0.088029926,5927.748451
lrr,mu,1.39367468,80,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533860935,0.1,6931.516471
lrr,mu,1.39367468,80,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55309936,0.1,7646.987619
lrr,mu,1.39367468,90,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,5470.395814
lrr,mu,1.39367468,90,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.540471055,0.088029926,5813.223951
lrr,mu,1.39367468,90,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533860935,0.1,6683.898974
lrr,mu,1.39367468,90,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55309936,0.1,7284.400274
lrr,mu,1.39367468,100,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.779457186,0.092219229,5421.406667
lrr,mu,1.39367468,100,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.540471055,0.088029926,5723.86967
lrr,mu,1.39367468,100,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533860935,0.1,6492.558182
lrr,mu,1.39367468,100,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55309936,0.1,7009.183373
lrr,mu,1.39367468,100,100,1,1000,1740,2,1860,4096,10000,1000000,1000000,14.09821517,0.100183516,7496.29443
lrr,mu,1.39367468,20,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,7527.94
lrr,mu,1.39367468,30,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,6555.693846
lrr,mu,1.39367468,40,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,6123.584444
lrr,mu,1.39367468,40,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205680086,0.1,8116.175294
lrr,mu,1.39367468,50,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,5879.348696
lrr,mu,1.39367468,50,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205680086,0.1,7407.976364
lrr,mu,1.39367468,60,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,5722.34
lrr,mu,1.39367468,60,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205680086,0.1,6962.073333
lrr,mu,1.39367468,60,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,8227.94
lrr,mu,1.39367468,70,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,5612.909697
lrr,mu,1.39367468,70,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205680086,0.1,6655.515
lrr,mu,1.39367468,70,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,7689.966667
lrr,mu,1.39367468,80,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,5532.276842
lrr,mu,1.39367468,80,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205680086,0.1,6431.81027
lrr,mu,1.39367468,80,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,7305.7
lrr,mu,1.39367468,80,80,1,1000,1740,2,2660,4096,10000,1000000,1000000,10.88195491,0.1,8058.24303
lrr,mu,1.39367468,90,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,5470.395814
lrr,mu,1.39367468,90,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205680086,0.1,6261.368571
lrr,mu,1.39367468,90,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,7017.5
lrr,mu,1.39367468,90,80,1,1000,1740,2,2660,4096,10000,1000000,1000000,10.88195491,0.1,7655.855789
lrr,mu,1.39367468,100,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.664047942,0.1,5421.406667
lrr,mu,1.39367468,100,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205680086,0.1,6127.191064
lrr,mu,1.39367468,100,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,6793.344444
lrr,mu,1.39367468,100,80,1,1000,1740,2,2660,4096,10000,1000000,1000000,10.88195491,0.1,7347.046977
lrr,mu,1.39367468,100,100,1,1000,1740,2,2660,4096,10000,1000000,1000000,13.79672267,0.1,8220.711084
lrr,mu,1.39367468,20,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,8263.234118
lrr,mu,1.39367468,30,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,7054.665926
lrr,mu,1.39367468,40,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,6499.377838
lrr,mu,1.39367468,40,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,8209.758182
lrr,mu,1.39367468,50,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,6180.382553
lrr,mu,1.39367468,50,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,7463.326047
lrr,mu,1.39367468,60,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5973.315439
lrr,mu,1.39367468,60,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6998.566415
lrr,mu,1.39367468,60,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,8191.205306
lrr,mu,1.39367468,70,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5828.059403
lrr,mu,1.39367468,70,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6681.349524
lrr,mu,1.39367468,70,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,7650.34
lrr,mu,1.39367468,80,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5720.532208
lrr,mu,1.39367468,80,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6451.04137
lrr,mu,1.39367468,80,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,7266.247246
lrr,mu,1.39367468,80,80,1,1000,1740,4,3000,8192,10000,1000000,1000000,10.66923971,0.1,8104.863077
lrr,mu,1.39367468,90,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5637.723908
lrr,mu,1.39367468,90,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6276.229157
lrr,mu,1.39367468,90,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,6979.393165
lrr,mu,1.39367468,90,80,1,1000,1740,4,3000,8192,10000,1000000,1000000,10.66923971,0.1,7690.894667
lrr,mu,1.39367468,100,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5571.989485
lrr,mu,1.39367468,100,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6139.010968
lrr,mu,1.39367468,100,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,6757.000674
lrr,mu,1.39367468,100,80,1,1000,1740,4,3000,8192,10000,1000000,1000000,10.66923971,0.1,7374.330588
lrr,mu,1.39367468,100,100,1,1000,1740,4,3000,8192,10000,1000000,1000000,13.43285772,0.1,8114.359753
lrr,mu,1.39367468,20,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,8263.234118
lrr,mu,1.39367468,30,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,7054.665926
lrr,mu,1.39367468,40,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,6499.377838
lrr,mu,1.39367468,40,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,8209.758182
lrr,mu,1.39367468,50,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,6180.382553
lrr,mu,1.39367468,50,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,7463.326047
lrr,mu,1.39367468,60,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5973.315439
lrr,mu,1.39367468,60,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6998.566415
lrr,mu,1.39367468,60,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,8089.16449
lrr,mu,1.39367468,70,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5828.059403
lrr,mu,1.39367468,70,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6681.349524
lrr,mu,1.39367468,70,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,7565.594237
lrr,mu,1.39367468,80,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5720.532208
lrr,mu,1.39367468,80,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6451.04137
lrr,mu,1.39367468,80,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,7193.783478
lrr,mu,1.39367468,80,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,8104.863077
lrr,mu,1.39367468,90,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5637.723908
lrr,mu,1.39367468,90,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6276.229157
lrr,mu,1.39367468,90,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,6916.102025
lrr,mu,1.39367468,90,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,7690.894667
lrr,mu,1.39367468,100,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5571.989485
lrr,mu,1.39367468,100,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6139.010968
lrr,mu,1.39367468,100,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,6700.820899
lrr,mu,1.39367468,100,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,7374.330588
lrr,mu,1.39367468,100,100,1,1000,1740,4,4000,8192,10000,1000000,1000000,13.28942663,0.1,8259.647317
lrr,mu,1.39367468,20,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,8245.202118
lrr,mu,1.39367468,30,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,7043.312444
lrr,mu,1.39367468,40,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,6491.092865
lrr,mu,1.39367468,40,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,7888.695879
lrr,mu,1.39367468,50,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,6173.86034
lrr,mu,1.39367468,50,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,7216.929395
lrr,mu,1.39367468,60,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5967.937474
lrr,mu,1.39367468,60,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6798.659698
lrr,mu,1.39367468,60,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,7969.091673
lrr,mu,1.39367468,70,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5823.484119
lrr,mu,1.39367468,70,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6513.174032
lrr,mu,1.39367468,70,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,7465.872746
lrr,mu,1.39367468,80,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5716.551117
lrr,mu,1.39367468,80,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6305.903616
lrr,mu,1.39367468,80,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,7108.514377
lrr,mu,1.39367468,80,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7932.984923
lrr,mu,1.39367468,90,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5634.200414
lrr,mu,1.39367468,90,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6148.57788
lrr,mu,1.39367468,90,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,6841.626481
lrr,mu,1.39367468,90,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7541.9336
lrr,mu,1.39367468,100,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5568.829237
lrr,mu,1.39367468,100,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6025.085634
lrr,mu,1.39367468,100,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,6634.713393
lrr,mu,1.39367468,100,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7242.894353
